"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ESP","HUR","TOT","PC_LF","M","2011-04",20.5,
"ESP","HUR","TOT","PC_LF","M","2011-05",20.6,
"ESP","HUR","TOT","PC_LF","M","2011-06",21,
"ESP","HUR","TOT","PC_LF","M","2011-07",21.4,
"ESP","HUR","TOT","PC_LF","M","2011-08",21.7,
"ESP","HUR","TOT","PC_LF","M","2011-09",22.1,
"ESP","HUR","TOT","PC_LF","M","2011-10",22.4,
"ESP","HUR","TOT","PC_LF","M","2011-11",22.7,
"ESP","HUR","TOT","PC_LF","M","2011-12",23,
"ESP","HUR","TOT","PC_LF","M","2012-01",23.3,
"ESP","HUR","TOT","PC_LF","M","2012-02",23.6,
"ESP","HUR","TOT","PC_LF","M","2012-03",23.9,
"ESP","HUR","TOT","PC_LF","M","2012-04",24.2,
"ESP","HUR","TOT","PC_LF","M","2012-05",24.5,
"ESP","HUR","TOT","PC_LF","M","2012-06",24.7,
"ESP","HUR","TOT","PC_LF","M","2012-07",25,
"ESP","HUR","TOT","PC_LF","M","2012-08",25.2,
"ESP","HUR","TOT","PC_LF","M","2012-09",25.5,
"ESP","HUR","TOT","PC_LF","M","2012-10",25.7,
"ESP","HUR","TOT","PC_LF","M","2012-11",25.9,
"ESP","HUR","TOT","PC_LF","M","2012-12",26,
"ESP","HUR","TOT","PC_LF","M","2013-01",26.3,
"ESP","HUR","TOT","PC_LF","M","2013-02",26.4,
"ESP","HUR","TOT","PC_LF","M","2013-03",26.4,
"ESP","HUR","TOT","PC_LF","M","2013-04",26.3,
"ESP","HUR","TOT","PC_LF","M","2013-05",26.1,
"ESP","HUR","TOT","PC_LF","M","2013-06",26.1,
"ESP","HUR","TOT","PC_LF","M","2013-07",26.1,
"ESP","HUR","TOT","PC_LF","M","2013-08",26.1,
"ESP","HUR","TOT","PC_LF","M","2013-09",26.1,
"ESP","HUR","TOT","PC_LF","M","2013-10",26,
"ESP","HUR","TOT","PC_LF","M","2013-11",25.9,
"ESP","HUR","TOT","PC_LF","M","2013-12",25.6,
"ESP","HUR","TOT","PC_LF","M","2014-01",25.6,
"ESP","HUR","TOT","PC_LF","M","2014-02",25.3,
"ESP","HUR","TOT","PC_LF","M","2014-03",25.2,
"ESP","HUR","TOT","PC_LF","M","2014-04",24.8,
"ESP","HUR","TOT","PC_LF","M","2014-05",24.6,
"ESP","HUR","TOT","PC_LF","M","2014-06",24.3,
"ESP","HUR","TOT","PC_LF","M","2014-07",24.3,
"ESP","HUR","TOT","PC_LF","M","2014-08",24.1,
"ESP","HUR","TOT","PC_LF","M","2014-09",24,
"ESP","HUR","TOT","PC_LF","M","2014-10",23.9,
"ESP","HUR","TOT","PC_LF","M","2014-11",23.8,
"ESP","HUR","TOT","PC_LF","M","2014-12",23.7,
"ESP","HUR","TOT","PC_LF","M","2015-01",23.5,
"ESP","HUR","TOT","PC_LF","M","2015-02",23.2,
"ESP","HUR","TOT","PC_LF","M","2015-03",22.9,
"ESP","HUR","TOT","PC_LF","M","2015-04",22.7,
"ESP","HUR","TOT","PC_LF","M","2015-05",22.4,
"ESP","HUR","TOT","PC_LF","M","2015-06",22.2,
"ESP","HUR","TOT","PC_LF","M","2015-07",21.8,
"ESP","HUR","TOT","PC_LF","M","2015-08",21.6,
"ESP","HUR","TOT","PC_LF","M","2015-09",21.4,
"ESP","HUR","TOT","PC_LF","M","2015-10",21.2,
"ESP","HUR","TOT","PC_LF","M","2015-11",20.9,
"ESP","HUR","TOT","PC_LF","M","2015-12",20.8,
"ESP","HUR","TOT","PC_LF","M","2016-01",20.6,
"ESP","HUR","TOT","PC_LF","M","2016-02",20.5,
"ESP","HUR","TOT","PC_LF","M","2016-03",20.3,
"ESP","HUR","TOT","PC_LF","M","2016-04",20.3,
"ESP","HUR","TOT","PC_LF","M","2016-05",20.1,
"ESP","HUR","TOT","PC_LF","M","2016-06",19.8,
"ESP","HUR","TOT","PC_LF","M","2016-07",19.5,
"ESP","HUR","TOT","PC_LF","M","2016-08",19.3,
"ESP","HUR","TOT","PC_LF","M","2016-09",19.1,
"ESP","HUR","TOT","PC_LF","M","2016-10",18.8,
"ESP","HUR","TOT","PC_LF","M","2016-11",18.8,
"ESP","HUR","TOT","PC_LF","M","2016-12",18.6,
"ESP","HUR","TOT","PC_LF","M","2017-01",18.4,
"ESP","HUR","TOT","PC_LF","M","2017-02",18.2,
"ESP","HUR","TOT","PC_LF","M","2017-03",18,
"ESP","HUR","TOT","PC_LF","M","2017-04",17.6,
"ESP","HUR","TOT","PC_LF","M","2017-05",17.3,
"ESP","HUR","TOT","PC_LF","M","2017-06",17,
"ESP","HUR","TOT","PC_LF","M","2017-07",16.8,
"ESP","HUR","TOT","PC_LF","M","2017-08",16.7,
"ESP","HUR","TOT","PC_LF","M","2017-09",16.7,
"ESP","HUR","TOT","PC_LF","M","2017-10",16.7,
"ESP","HUR","TOT","PC_LF","M","2017-11",16.7,
"ESP","HUR","TOT","PC_LF","M","2017-12",16.6,
"ESP","HUR","TOT","PC_LF","M","2018-01",16.5,
"ESP","HUR","TOT","PC_LF","M","2018-02",16.3,
"ESP","HUR","TOT","PC_LF","M","2018-03",16,
"ESP","HUR","TOT","PC_LF","M","2018-04",15.7,
"ESP","HUR","TOT","PC_LF","M","2018-05",15.4,
"ESP","HUR","TOT","PC_LF","M","2018-06",15.1,
"ESP","HUR","TOT","PC_LF","M","2018-07",14.9,
"ESP","HUR","TOT","PC_LF","M","2018-08",14.8,
"ESP","HUR","TOT","PC_LF","M","2018-09",14.7,
"ESP","HUR","TOT","PC_LF","M","2018-10",14.7,
"ESP","HUR","TOT","PC_LF","M","2018-11",14.6,
"ESP","HUR","TOT","PC_LF","M","2018-12",14.5,
"ESP","HUR","TOT","PC_LF","M","2019-01",14.4,
"ESP","HUR","TOT","PC_LF","M","2019-02",14.3,
"ESP","HUR","TOT","PC_LF","M","2019-03",14.2,
"ESP","HUR","TOT","PC_LF","M","2019-04",14.1,
"ESP","HUR","TOT","PC_LF","M","2019-05",14.1,
"ESP","HUR","TOT","PC_LF","M","2019-06",14.1,
"ESP","HUR","TOT","PC_LF","M","2019-07",14.1,
"ESP","HUR","TOT","PC_LF","M","2019-08",14.1,
"ESP","HUR","TOT","PC_LF","M","2019-09",14,
"ESP","HUR","TOT","PC_LF","M","2019-10",14,
"ESP","HUR","TOT","PC_LF","M","2019-11",13.9,
"ESP","HUR","TOT","PC_LF","M","2019-12",13.9,
"ESP","HUR","TOT","PC_LF","M","2020-01",14,
"ESP","HUR","TOT","PC_LF","M","2020-02",13.7,
"ESP","HUR","TOT","PC_LF","M","2020-03",14.6,
"ESP","HUR","TOT","PC_LF","M","2020-04",15.2,
"ESP","HUR","TOT","PC_LF","M","2020-05",15.3,
"ESP","HUR","TOT","PC_LF","M","2020-06",15.8,
"ESP","HUR","TOT","PC_LF","M","2020-07",16.1,
"ESP","HUR","TOT","PC_LF","M","2020-08",16.4,
"ESP","HUR","TOT","PC_LF","M","2020-09",16.4,
"ESP","HUR","TOT","PC_LF","M","2020-10",16.3,
"ESP","HUR","TOT","PC_LF","M","2020-11",16.3,
"ESP","HUR","TOT","PC_LF","M","2020-12",16.3,
"ESP","HUR","TOT","PC_LF","M","2021-01",15.9,
"ESP","HUR","TOT","PC_LF","M","2021-02",15.7,
"ESP","HUR","TOT","PC_LF","M","2021-03",15.4,
"ESP","HUR","TOT","PC_LF","M","2021-04",15.5,
"ESP","HUR","TOT","PC_LF","M","2021-05",15.4,
"ESP","HUR","TOT","PC_LF","M","2021-06",15.2,
"ESP","HUR","TOT","PC_LF","M","2021-07",15,
"ESP","HUR","TOT","PC_LF","M","2021-08",14.6,
"ESP","HUR","TOT","PC_LF","M","2021-09",14.2,
"ESP","HUR","TOT","PC_LF","M","2021-10",13.8,
"ESP","HUR","TOT","PC_LF","M","2021-11",13.5,
"ESP","HUR","TOT","PC_LF","M","2021-12",13.4,
"ESP","HUR","TOT","PC_LF","M","2022-01",13.3,
"ESP","HUR","TOT","PC_LF","M","2022-02",13.4,
"ESP","HUR","TOT","PC_LF","M","2022-03",13.5,
"SWE","HUR","TOT","PC_LF","M","1999-07",6.6,
"SWE","HUR","TOT","PC_LF","M","1999-08",6.7,
"SWE","HUR","TOT","PC_LF","M","1999-09",6.6,
"SWE","HUR","TOT","PC_LF","M","1999-10",6.4,
"SWE","HUR","TOT","PC_LF","M","1999-11",6.3,
"SWE","HUR","TOT","PC_LF","M","1999-12",6.3,
"SWE","HUR","TOT","PC_LF","M","2000-01",6.2,
"SWE","HUR","TOT","PC_LF","M","2000-02",6.1,
"SWE","HUR","TOT","PC_LF","M","2000-03",5.9,
"SWE","HUR","TOT","PC_LF","M","2000-04",5.9,
"SWE","HUR","TOT","PC_LF","M","2000-05",5.6,
"SWE","HUR","TOT","PC_LF","M","2000-06",5.8,
"SWE","HUR","TOT","PC_LF","M","2000-07",5.6,
"SWE","HUR","TOT","PC_LF","M","2000-08",5.5,
"SWE","HUR","TOT","PC_LF","M","2000-09",5.2,
"SWE","HUR","TOT","PC_LF","M","2000-10",5.2,
"SWE","HUR","TOT","PC_LF","M","2000-11",5.2,
"SWE","HUR","TOT","PC_LF","M","2000-12",4.9,"B"
"SWE","HUR","TOT","PC_LF","M","2001-01",6,
"SWE","HUR","TOT","PC_LF","M","2001-02",5.9,
"SWE","HUR","TOT","PC_LF","M","2001-03",5.8,
"SWE","HUR","TOT","PC_LF","M","2001-04",5.7,
"SWE","HUR","TOT","PC_LF","M","2001-05",5.7,
"SWE","HUR","TOT","PC_LF","M","2001-06",5.7,
"SWE","HUR","TOT","PC_LF","M","2001-07",5.9,
"SWE","HUR","TOT","PC_LF","M","2001-08",5.8,
"SWE","HUR","TOT","PC_LF","M","2001-09",5.8,
"SWE","HUR","TOT","PC_LF","M","2001-10",6.2,
"SWE","HUR","TOT","PC_LF","M","2001-11",5.8,
"SWE","HUR","TOT","PC_LF","M","2001-12",5.9,
"SWE","HUR","TOT","PC_LF","M","2002-01",5.8,
"SWE","HUR","TOT","PC_LF","M","2002-02",5.8,
"SWE","HUR","TOT","PC_LF","M","2002-03",5.8,
"SWE","HUR","TOT","PC_LF","M","2002-04",6,
"SWE","HUR","TOT","PC_LF","M","2002-05",5.8,
"SWE","HUR","TOT","PC_LF","M","2002-06",5.6,
"SWE","HUR","TOT","PC_LF","M","2002-07",6.1,
"SWE","HUR","TOT","PC_LF","M","2002-08",5.9,
"SWE","HUR","TOT","PC_LF","M","2002-09",6.2,
"SWE","HUR","TOT","PC_LF","M","2002-10",6,
"SWE","HUR","TOT","PC_LF","M","2002-11",6.2,
"SWE","HUR","TOT","PC_LF","M","2002-12",6.3,
"SWE","HUR","TOT","PC_LF","M","2003-01",6.4,
"SWE","HUR","TOT","PC_LF","M","2003-02",6,
"SWE","HUR","TOT","PC_LF","M","2003-03",6.3,
"SWE","HUR","TOT","PC_LF","M","2003-04",6.3,
"SWE","HUR","TOT","PC_LF","M","2003-05",6.3,
"SWE","HUR","TOT","PC_LF","M","2003-06",6.4,
"SWE","HUR","TOT","PC_LF","M","2003-07",6.5,
"SWE","HUR","TOT","PC_LF","M","2003-08",6.9,
"SWE","HUR","TOT","PC_LF","M","2003-09",6.5,
"SWE","HUR","TOT","PC_LF","M","2003-10",6.9,
"SWE","HUR","TOT","PC_LF","M","2003-11",7.3,
"SWE","HUR","TOT","PC_LF","M","2003-12",7,
"SWE","HUR","TOT","PC_LF","M","2004-01",7,
"SWE","HUR","TOT","PC_LF","M","2004-02",7.6,
"SWE","HUR","TOT","PC_LF","M","2004-03",7.4,
"SWE","HUR","TOT","PC_LF","M","2004-04",7.1,
"SWE","HUR","TOT","PC_LF","M","2004-05",7.6,
"SWE","HUR","TOT","PC_LF","M","2004-06",7.4,
"SWE","HUR","TOT","PC_LF","M","2004-07",7.2,
"SWE","HUR","TOT","PC_LF","M","2004-08",7.3,
"SWE","HUR","TOT","PC_LF","M","2004-09",7.8,
"SWE","HUR","TOT","PC_LF","M","2004-10",7.1,
"SWE","HUR","TOT","PC_LF","M","2004-11",7.5,
"SWE","HUR","TOT","PC_LF","M","2004-12",7.5,
"SWE","HUR","TOT","PC_LF","M","2005-01",7,
"SWE","HUR","TOT","PC_LF","M","2005-02",7.8,
"SWE","HUR","TOT","PC_LF","M","2005-03",7.3,"B"
"SWE","HUR","TOT","PC_LF","M","2005-04",7.7,
"SWE","HUR","TOT","PC_LF","M","2005-05",8.2,
"SWE","HUR","TOT","PC_LF","M","2005-06",8.2,
"SWE","HUR","TOT","PC_LF","M","2005-07",8.3,
"SWE","HUR","TOT","PC_LF","M","2005-08",8.1,
"SWE","HUR","TOT","PC_LF","M","2005-09",7.7,
"SWE","HUR","TOT","PC_LF","M","2005-10",8.1,
"SWE","HUR","TOT","PC_LF","M","2005-11",7.5,
"SWE","HUR","TOT","PC_LF","M","2005-12",7.9,
"SWE","HUR","TOT","PC_LF","M","2006-01",8,
"SWE","HUR","TOT","PC_LF","M","2006-02",7.4,
"SWE","HUR","TOT","PC_LF","M","2006-03",7.5,
"SWE","HUR","TOT","PC_LF","M","2006-04",7.9,
"SWE","HUR","TOT","PC_LF","M","2006-05",7.5,
"SWE","HUR","TOT","PC_LF","M","2006-06",7.1,
"SWE","HUR","TOT","PC_LF","M","2006-07",7.1,
"SWE","HUR","TOT","PC_LF","M","2006-08",7.2,
"SWE","HUR","TOT","PC_LF","M","2006-09",6.9,
"SWE","HUR","TOT","PC_LF","M","2006-10",6.7,
"SWE","HUR","TOT","PC_LF","M","2006-11",6.9,
"SWE","HUR","TOT","PC_LF","M","2006-12",6.6,
"SWE","HUR","TOT","PC_LF","M","2007-01",6.6,
"SWE","HUR","TOT","PC_LF","M","2007-02",6.4,
"SWE","HUR","TOT","PC_LF","M","2007-03",6.6,
"SWE","HUR","TOT","PC_LF","M","2007-04",6.3,
"SWE","HUR","TOT","PC_LF","M","2007-05",6.1,
"SWE","HUR","TOT","PC_LF","M","2007-06",6.4,
"SWE","HUR","TOT","PC_LF","M","2007-07",6,
"SWE","HUR","TOT","PC_LF","M","2007-08",6.2,
"SWE","HUR","TOT","PC_LF","M","2007-09",6.3,
"SWE","HUR","TOT","PC_LF","M","2007-10",6.4,
"SWE","HUR","TOT","PC_LF","M","2007-11",6.1,
"SWE","HUR","TOT","PC_LF","M","2007-12",6.2,
"SWE","HUR","TOT","PC_LF","M","2008-01",6.1,
"SWE","HUR","TOT","PC_LF","M","2008-02",6,
"SWE","HUR","TOT","PC_LF","M","2008-03",5.9,
"SWE","HUR","TOT","PC_LF","M","2008-04",5.8,
"SWE","HUR","TOT","PC_LF","M","2008-05",6,
"SWE","HUR","TOT","PC_LF","M","2008-06",6.8,
"SWE","HUR","TOT","PC_LF","M","2008-07",6.4,
"SWE","HUR","TOT","PC_LF","M","2008-08",6.1,
"SWE","HUR","TOT","PC_LF","M","2008-09",6.6,
"SWE","HUR","TOT","PC_LF","M","2008-10",6.5,
"SWE","HUR","TOT","PC_LF","M","2008-11",7.1,
"SWE","HUR","TOT","PC_LF","M","2008-12",7,
"SWE","HUR","TOT","PC_LF","M","2009-01",7,
"SWE","HUR","TOT","PC_LF","M","2009-02",7.9,
"SWE","HUR","TOT","PC_LF","M","2009-03",8,
"SWE","HUR","TOT","PC_LF","M","2009-04",8,
"SWE","HUR","TOT","PC_LF","M","2009-05",9.1,
"SWE","HUR","TOT","PC_LF","M","2009-06",8.6,
"SWE","HUR","TOT","PC_LF","M","2009-07",8.6,
"SWE","HUR","TOT","PC_LF","M","2009-08",9,
"SWE","HUR","TOT","PC_LF","M","2009-09",8.9,
"SWE","HUR","TOT","PC_LF","M","2009-10",8.9,
"SWE","HUR","TOT","PC_LF","M","2009-11",8.9,
"SWE","HUR","TOT","PC_LF","M","2009-12",9.2,
"SWE","HUR","TOT","PC_LF","M","2010-01",9.3,
"SWE","HUR","TOT","PC_LF","M","2010-02",9.1,
"SWE","HUR","TOT","PC_LF","M","2010-03",9,
"SWE","HUR","TOT","PC_LF","M","2010-04",9.5,
"SWE","HUR","TOT","PC_LF","M","2010-05",9,
"SWE","HUR","TOT","PC_LF","M","2010-06",8.4,
"SWE","HUR","TOT","PC_LF","M","2010-07",8.9,
"SWE","HUR","TOT","PC_LF","M","2010-08",8.6,
"SWE","HUR","TOT","PC_LF","M","2010-09",8.6,
"SWE","HUR","TOT","PC_LF","M","2010-10",8.5,
"SWE","HUR","TOT","PC_LF","M","2010-11",8.2,
"SWE","HUR","TOT","PC_LF","M","2010-12",8.2,
"SWE","HUR","TOT","PC_LF","M","2011-01",8.2,
"SWE","HUR","TOT","PC_LF","M","2011-02",7.9,
"SWE","HUR","TOT","PC_LF","M","2011-03",8.1,
"SWE","HUR","TOT","PC_LF","M","2011-04",7.8,
"SWE","HUR","TOT","PC_LF","M","2011-05",8,
"SWE","HUR","TOT","PC_LF","M","2011-06",8.1,
"SWE","HUR","TOT","PC_LF","M","2011-07",7.9,
"SWE","HUR","TOT","PC_LF","M","2011-08",7.9,
"SWE","HUR","TOT","PC_LF","M","2011-09",7.7,
"SWE","HUR","TOT","PC_LF","M","2011-10",8,
"SWE","HUR","TOT","PC_LF","M","2011-11",7.9,
"SWE","HUR","TOT","PC_LF","M","2011-12",8,
"SWE","HUR","TOT","PC_LF","M","2012-01",8.1,
"SWE","HUR","TOT","PC_LF","M","2012-02",7.9,
"SWE","HUR","TOT","PC_LF","M","2012-03",7.6,
"SWE","HUR","TOT","PC_LF","M","2012-04",7.6,
"SWE","HUR","TOT","PC_LF","M","2012-05",8.4,
"SWE","HUR","TOT","PC_LF","M","2012-06",8,
"SWE","HUR","TOT","PC_LF","M","2012-07",8.2,
"SWE","HUR","TOT","PC_LF","M","2012-08",8.3,
"SWE","HUR","TOT","PC_LF","M","2012-09",8.3,
"SWE","HUR","TOT","PC_LF","M","2012-10",8.2,
"SWE","HUR","TOT","PC_LF","M","2012-11",8.6,
"SWE","HUR","TOT","PC_LF","M","2012-12",8.3,
"SWE","HUR","TOT","PC_LF","M","2013-01",8.1,
"SWE","HUR","TOT","PC_LF","M","2013-02",8.2,
"SWE","HUR","TOT","PC_LF","M","2013-03",8.5,
"SWE","HUR","TOT","PC_LF","M","2013-04",8.4,
"SWE","HUR","TOT","PC_LF","M","2013-05",8,
"SWE","HUR","TOT","PC_LF","M","2013-06",8.2,
"SWE","HUR","TOT","PC_LF","M","2013-07",8.1,
"SWE","HUR","TOT","PC_LF","M","2013-08",8.2,
"SWE","HUR","TOT","PC_LF","M","2013-09",8.3,
"SWE","HUR","TOT","PC_LF","M","2013-10",8,
"SWE","HUR","TOT","PC_LF","M","2013-11",8.2,
"SWE","HUR","TOT","PC_LF","M","2013-12",8.2,
"SWE","HUR","TOT","PC_LF","M","2014-01",8.3,
"SWE","HUR","TOT","PC_LF","M","2014-02",8.2,
"SWE","HUR","TOT","PC_LF","M","2014-03",8.3,
"SWE","HUR","TOT","PC_LF","M","2014-04",8.3,
"SWE","HUR","TOT","PC_LF","M","2014-05",7.8,
"SWE","HUR","TOT","PC_LF","M","2014-06",8.3,
"SWE","HUR","TOT","PC_LF","M","2014-07",7.9,
"SWE","HUR","TOT","PC_LF","M","2014-08",8.2,
"SWE","HUR","TOT","PC_LF","M","2014-09",7.9,
"SWE","HUR","TOT","PC_LF","M","2014-10",8.2,
"SWE","HUR","TOT","PC_LF","M","2014-11",8.1,
"SWE","HUR","TOT","PC_LF","M","2014-12",7.7,
"SWE","HUR","TOT","PC_LF","M","2015-01",8,
"SWE","HUR","TOT","PC_LF","M","2015-02",8.1,
"SWE","HUR","TOT","PC_LF","M","2015-03",7.7,
"SWE","HUR","TOT","PC_LF","M","2015-04",8,
"SWE","HUR","TOT","PC_LF","M","2015-05",7.8,
"SWE","HUR","TOT","PC_LF","M","2015-06",7.7,
"SWE","HUR","TOT","PC_LF","M","2015-07",7.3,
"SWE","HUR","TOT","PC_LF","M","2015-08",7.1,
"SWE","HUR","TOT","PC_LF","M","2015-09",7.5,
"SWE","HUR","TOT","PC_LF","M","2015-10",7.4,
"SWE","HUR","TOT","PC_LF","M","2015-11",7.1,
"SWE","HUR","TOT","PC_LF","M","2015-12",7.3,
"SWE","HUR","TOT","PC_LF","M","2016-01",7.2,
"SWE","HUR","TOT","PC_LF","M","2016-02",7.3,
"SWE","HUR","TOT","PC_LF","M","2016-03",7.5,
"SWE","HUR","TOT","PC_LF","M","2016-04",6.9,
"SWE","HUR","TOT","PC_LF","M","2016-05",7.3,
"SWE","HUR","TOT","PC_LF","M","2016-06",6.9,
"SWE","HUR","TOT","PC_LF","M","2016-07",7,
"SWE","HUR","TOT","PC_LF","M","2016-08",7.3,
"SWE","HUR","TOT","PC_LF","M","2016-09",6.9,
"SWE","HUR","TOT","PC_LF","M","2016-10",7.1,
"SWE","HUR","TOT","PC_LF","M","2016-11",7,
"SWE","HUR","TOT","PC_LF","M","2016-12",7.1,
"SWE","HUR","TOT","PC_LF","M","2017-01",7,
"SWE","HUR","TOT","PC_LF","M","2017-02",7,
"SWE","HUR","TOT","PC_LF","M","2017-03",6.6,
"SWE","HUR","TOT","PC_LF","M","2017-04",7,
"SWE","HUR","TOT","PC_LF","M","2017-05",6.9,
"SWE","HUR","TOT","PC_LF","M","2017-06",6.7,
"SWE","HUR","TOT","PC_LF","M","2017-07",7.1,
"SWE","HUR","TOT","PC_LF","M","2017-08",6.6,
"SWE","HUR","TOT","PC_LF","M","2017-09",7,
"SWE","HUR","TOT","PC_LF","M","2017-10",7,
"SWE","HUR","TOT","PC_LF","M","2017-11",6.6,
"SWE","HUR","TOT","PC_LF","M","2017-12",6.7,
"SWE","HUR","TOT","PC_LF","M","2018-01",6.8,
"SWE","HUR","TOT","PC_LF","M","2018-02",5.9,
"SWE","HUR","TOT","PC_LF","M","2018-03",6.3,
"SWE","HUR","TOT","PC_LF","M","2018-04",6.6,
"SWE","HUR","TOT","PC_LF","M","2018-05",6.1,
"SWE","HUR","TOT","PC_LF","M","2018-06",6.6,"B"
"SWE","HUR","TOT","PC_LF","M","2018-07",6.6,
"SWE","HUR","TOT","PC_LF","M","2018-08",6.5,
"SWE","HUR","TOT","PC_LF","M","2018-09",6.7,
"SWE","HUR","TOT","PC_LF","M","2018-10",6.6,
"SWE","HUR","TOT","PC_LF","M","2018-11",6.7,
"SWE","HUR","TOT","PC_LF","M","2018-12",6.8,
"SWE","HUR","TOT","PC_LF","M","2019-01",6.4,
"SWE","HUR","TOT","PC_LF","M","2019-02",7,
"SWE","HUR","TOT","PC_LF","M","2019-03",7.5,
"SWE","HUR","TOT","PC_LF","M","2019-04",6.6,
"SWE","HUR","TOT","PC_LF","M","2019-05",6.7,
"SWE","HUR","TOT","PC_LF","M","2019-06",6.5,
"SWE","HUR","TOT","PC_LF","M","2019-07",7.3,
"SWE","HUR","TOT","PC_LF","M","2019-08",7.3,
"SWE","HUR","TOT","PC_LF","M","2019-09",6.8,
"SWE","HUR","TOT","PC_LF","M","2019-10",7,
"SWE","HUR","TOT","PC_LF","M","2019-11",7.7,
"SWE","HUR","TOT","PC_LF","M","2019-12",6.9,
"SWE","HUR","TOT","PC_LF","M","2020-01",7.4,
"SWE","HUR","TOT","PC_LF","M","2020-02",7.9,
"SWE","HUR","TOT","PC_LF","M","2020-03",6.8,
"SWE","HUR","TOT","PC_LF","M","2020-04",8.1,
"SWE","HUR","TOT","PC_LF","M","2020-05",8.6,
"SWE","HUR","TOT","PC_LF","M","2020-06",9.2,
"SWE","HUR","TOT","PC_LF","M","2020-07",9.4,
"SWE","HUR","TOT","PC_LF","M","2020-08",9.2,
"SWE","HUR","TOT","PC_LF","M","2020-09",9.1,
"SWE","HUR","TOT","PC_LF","M","2020-10",8.8,
"SWE","HUR","TOT","PC_LF","M","2020-11",8.6,
"SWE","HUR","TOT","PC_LF","M","2020-12",9.2,
"SWE","HUR","TOT","PC_LF","M","2021-01",8.9,
"SWE","HUR","TOT","PC_LF","M","2021-02",9.1,
"SWE","HUR","TOT","PC_LF","M","2021-03",9.5,
"SWE","HUR","TOT","PC_LF","M","2021-04",9,
"SWE","HUR","TOT","PC_LF","M","2021-05",9.1,
"SWE","HUR","TOT","PC_LF","M","2021-06",9.4,
"SWE","HUR","TOT","PC_LF","M","2021-07",8.3,
"SWE","HUR","TOT","PC_LF","M","2021-08",8.8,
"SWE","HUR","TOT","PC_LF","M","2021-09",8.7,
"SWE","HUR","TOT","PC_LF","M","2021-10",8.4,
"SWE","HUR","TOT","PC_LF","M","2021-11",8.2,
"SWE","HUR","TOT","PC_LF","M","2021-12",7.9,
"SWE","HUR","TOT","PC_LF","M","2022-01",8,
"SWE","HUR","TOT","PC_LF","M","2022-02",7.4,
"SWE","HUR","TOT","PC_LF","M","2022-03",7.6,
"TUR","HUR","TOT","PC_LF","M","2005-01",9.3,
"TUR","HUR","TOT","PC_LF","M","2005-02",9.1,
"TUR","HUR","TOT","PC_LF","M","2005-03",9.3,
"TUR","HUR","TOT","PC_LF","M","2005-04",9.5,
"TUR","HUR","TOT","PC_LF","M","2005-05",9.7,
"TUR","HUR","TOT","PC_LF","M","2005-06",9.6,
"TUR","HUR","TOT","PC_LF","M","2005-07",9.5,
"TUR","HUR","TOT","PC_LF","M","2005-08",9.4,
"TUR","HUR","TOT","PC_LF","M","2005-09",9.6,
"TUR","HUR","TOT","PC_LF","M","2005-10",9.7,
"TUR","HUR","TOT","PC_LF","M","2005-11",9.7,
"TUR","HUR","TOT","PC_LF","M","2005-12",9.7,
"TUR","HUR","TOT","PC_LF","M","2006-01",9.6,
"TUR","HUR","TOT","PC_LF","M","2006-02",9.6,
"TUR","HUR","TOT","PC_LF","M","2006-03",9.3,
"TUR","HUR","TOT","PC_LF","M","2006-04",9.3,
"TUR","HUR","TOT","PC_LF","M","2006-05",8.8,
"TUR","HUR","TOT","PC_LF","M","2006-06",9,
"TUR","HUR","TOT","PC_LF","M","2006-07",9,
"TUR","HUR","TOT","PC_LF","M","2006-08",9,
"TUR","HUR","TOT","PC_LF","M","2006-09",8.8,
"TUR","HUR","TOT","PC_LF","M","2006-10",8.7,
"TUR","HUR","TOT","PC_LF","M","2006-11",8.7,
"TUR","HUR","TOT","PC_LF","M","2006-12",8.9,"B"
"TUR","HUR","TOT","PC_LF","M","2007-01",8.8,
"TUR","HUR","TOT","PC_LF","M","2007-02",9,
"TUR","HUR","TOT","PC_LF","M","2007-03",8.9,
"TUR","HUR","TOT","PC_LF","M","2007-04",9.2,
"TUR","HUR","TOT","PC_LF","M","2007-05",9.2,
"TUR","HUR","TOT","PC_LF","M","2007-06",9.2,
"TUR","HUR","TOT","PC_LF","M","2007-07",9.1,
"TUR","HUR","TOT","PC_LF","M","2007-08",9.2,
"TUR","HUR","TOT","PC_LF","M","2007-09",9.3,
"TUR","HUR","TOT","PC_LF","M","2007-10",9.5,
"TUR","HUR","TOT","PC_LF","M","2007-11",9.4,
"TUR","HUR","TOT","PC_LF","M","2007-12",9.3,
"TUR","HUR","TOT","PC_LF","M","2008-01",9.3,
"TUR","HUR","TOT","PC_LF","M","2008-02",9.5,
"TUR","HUR","TOT","PC_LF","M","2008-03",9.4,
"TUR","HUR","TOT","PC_LF","M","2008-04",9.2,
"TUR","HUR","TOT","PC_LF","M","2008-05",9.2,
"TUR","HUR","TOT","PC_LF","M","2008-06",9.6,
"TUR","HUR","TOT","PC_LF","M","2008-07",9.9,
"TUR","HUR","TOT","PC_LF","M","2008-08",9.8,
"TUR","HUR","TOT","PC_LF","M","2008-09",10.2,
"TUR","HUR","TOT","PC_LF","M","2008-10",10.6,
"TUR","HUR","TOT","PC_LF","M","2008-11",11.5,
"TUR","HUR","TOT","PC_LF","M","2008-12",12,
